Surface_Code,Court_Code,Series_Code,Round_Code,Best of,Rank_1,Rank_2,Rank_Diff
2,0,1,0,3,19,9,-10
1,0,6,0,3,90,98,8
1,0,6,2,3,42,28,-14
2,0,2,1,5,13,236,223
3,0,3,1,3,52,53,1
3,1,0,1,3,10,93,83
1,0,0,1,3,89,7,-82
1,0,2,1,5,273,35,-238
3,0,1,7,3,14,3,-11
3,0,3,4,3,198,54,-144
3,1,0,7,3,98,62,-36
2,0,1,4,3,113,18,-95
3,0,0,1,3,7,67,60
2,0,2,0,5,75,31,-44
1,0,6,1,3,16,44,28
1,0,0,0,3,54,31,-23
1,0,3,0,3,118,131,13
3,0,2,1,5,46,103,57
1,0,3,1,3,180,112,-68
1,0,1,0,3,42,69,27
1,0,6,0,3,70,142,72
1,0,0,4,3,40,73,33
3,0,2,0,5,82,15,-67
2,0,2,4,5,237,52,-185
3,0,3,1,3,56,20,-36
3,1,7,5,3,2,7,5
1,0,5,0,3,28,4,-24
2,0,3,1,3,78,12,-66
3,1,1,0,3,53,64,11
3,1,0,1,3,16,88,72
3,0,6,1,3,110,22,-88
1,0,0,0,3,69,127,58
1,0,0,4,3,29,55,26
3,1,1,4,3,137,63,-74
1,0,0,6,3,71,91,20
1,0,3,1,3,207,134,-73
2,0,0,4,3,42,9,-33
3,0,2,1,5,5,81,76
1,0,3,0,3,49,95,46
3,0,2,1,5,24,63,39
3,1,0,0,3,92,47,-45
3,0,2,2,5,25,105,80
3,1,0,1,3,97,3,-94
3,0,0,1,3,65,61,-4
2,0,3,4,3,38,3,-35
1,0,2,1,5,146,29,-117
3,0,6,2,3,9,29,20
1,0,0,0,3,86,69,-17
3,0,6,0,3,59,35,-24
3,0,2,0,5,76,31,-45
0,1,3,1,3,54,80,26
1,0,0,0,3,95,23,-72
1,0,1,0,3,144,209,65
1,0,3,1,3,123,159,36
3,1,3,0,3,71,5,-66
3,0,3,0,3,-1,7,8
3,0,3,4,3,23,155,132
3,0,0,1,3,276,15,-261
3,0,1,7,3,7,11,4
3,0,0,7,3,145,58,-87
1,0,6,2,3,58,86,28
3,1,0,0,3,12,197,185
2,0,2,0,5,78,14,-64
1,0,6,2,3,32,2,-30
3,0,3,0,3,99,526,427
3,0,6,0,3,34,163,129
1,0,0,4,3,18,226,208
2,0,3,6,3,12,78,66
3,0,6,0,3,35,86,51
3,0,2,0,5,73,287,214
3,0,2,0,5,75,93,18
3,0,3,1,3,61,43,-18
3,0,0,4,3,40,185,145
3,0,0,1,3,164,18,-146
3,0,4,2,3,28,85,57
3,0,0,0,3,64,65,1
1,0,2,1,5,13,195,182
1,0,4,1,3,61,20,-41
3,0,6,6,3,66,1,-65
3,0,2,0,5,62,114,52
1,0,4,2,3,36,63,27
3,0,6,2,3,4,16,12
3,1,0,6,3,14,38,24
3,1,6,4,3,21,9,-12
1,0,2,1,5,3,40,37
3,1,4,0,3,69,72,3
3,0,3,6,3,28,31,3
3,0,2,4,5,11,3,-8
1,0,3,1,3,244,36,-208
1,0,0,4,3,295,22,-273
2,0,1,0,3,25,45,20
1,0,3,0,3,43,102,59
3,1,0,4,3,44,17,-27
3,0,2,0,5,58,6,-52
3,0,1,0,3,159,155,-4
3,0,6,0,3,48,88,40
1,0,5,1,3,15,54,39
1,1,0,1,3,69,35,-34
3,0,3,0,3,129,70,-59
3,0,5,6,3,58,1,-57
1,0,0,1,3,120,11,-109
3,0,5,0,3,77,31,-46
3,0,2,1,5,76,6,-70
1,0,5,0,3,97,47,-50
1,1,0,1,3,35,100,65
3,0,3,1,3,52,32,-20
1,0,0,0,3,246,94,-152
3,1,3,7,3,3,20,17
1,0,0,0,3,71,66,-5
1,0,6,2,3,5,40,35
3,0,2,0,5,34,73,39
1,0,2,0,5,166,34,-132
1,0,6,0,3,512,622,110
1,0,3,1,3,108,44,-64
3,0,3,4,3,71,96,25
3,1,5,2,3,14,1,-13
3,0,0,0,3,64,41,-23
3,0,0,1,3,74,5,-69
3,0,0,1,3,901,29,-872
1,0,6,0,3,34,159,125
1,0,6,2,3,11,7,-4
1,0,0,4,3,49,14,-35
3,1,0,0,3,133,119,-14
1,0,0,4,3,137,112,-25
3,0,0,0,3,78,86,8
1,0,6,1,3,48,12,-36
2,0,0,0,3,50,35,-15
3,0,6,0,3,44,40,-4
3,0,0,0,3,99,70,-29
2,0,0,1,3,101,67,-34
2,0,0,0,3,129,546,417
1,1,0,0,3,67,74,7
3,0,6,0,3,241,38,-203
1,0,3,1,3,133,69,-64
3,0,4,6,3,2,9,7
2,0,0,4,3,124,26,-98
2,0,2,4,5,5,90,85
1,0,5,1,3,37,40,3
3,0,3,0,3,187,90,-97
1,0,3,6,3,20,50,30
3,0,2,2,5,32,5,-27
2,0,2,1,5,27,112,85
3,1,3,4,3,27,30,3
1,0,6,6,3,1,4,3
3,1,6,0,3,25,36,11
2,0,2,4,5,92,8,-84
3,0,3,0,3,72,78,6
3,0,3,0,3,96,123,27
3,0,0,4,3,67,28,-39
1,0,5,0,3,48,7,-41
1,0,3,4,3,58,160,102
1,0,0,4,3,48,46,-2
2,0,0,0,3,179,65,-114
3,1,3,1,3,20,261,241
1,0,1,0,3,207,65,-142
3,0,0,0,3,34,83,49
3,0,4,0,3,105,124,19
3,0,5,0,3,7,61,54
3,1,0,0,3,57,69,12
1,0,0,1,3,88,45,-43
3,0,3,0,3,278,3,-275
3,1,0,1,3,43,94,51
3,0,0,0,3,512,86,-426
3,0,2,3,5,19,69,50
3,0,6,0,3,113,71,-42
3,0,2,1,5,79,16,-63
1,0,2,2,5,79,41,-38
2,0,2,0,5,35,192,157
3,0,6,0,3,43,24,-19
1,0,2,0,5,438,121,-317
1,0,1,0,3,74,37,-37
3,0,6,1,3,11,37,26
3,1,3,0,3,86,108,22
1,0,1,6,3,63,13,-50
0,1,3,1,3,49,19,-30
1,0,6,0,3,88,13,-75
3,1,0,0,3,189,62,-127
3,0,6,1,3,9,70,61
3,0,1,0,3,68,17,-51
3,1,0,1,3,49,112,63
1,0,6,1,3,2,46,44
3,0,4,2,3,63,35,-28
0,1,5,6,3,3,10,7
1,0,1,1,3,78,15,-63
1,0,0,1,3,96,74,-22
1,0,5,2,3,69,4,-65
3,0,0,0,3,53,81,28
3,0,2,4,5,4,71,67
1,0,3,1,3,211,19,-192
3,0,4,0,3,119,61,-58
1,0,6,2,3,152,40,-112
3,1,4,1,3,33,12,-21
2,0,0,0,3,216,64,-152
3,0,6,1,3,9,121,112
3,0,3,0,3,74,60,-14
3,0,6,1,3,61,24,-37
3,0,3,4,3,3,31,28
2,0,3,0,3,58,66,8
1,0,0,1,3,59,49,-10
3,0,0,2,3,51,52,1
3,0,1,0,3,90,43,-47
1,0,2,2,5,29,6,-23
3,0,0,6,3,34,63,29
1,0,4,7,3,46,32,-14
0,1,3,6,3,9,2,-7
1,0,0,1,3,48,42,-6
3,1,1,1,3,17,67,50
3,1,0,4,3,80,99,19
1,0,0,0,3,46,35,-11
3,1,6,0,3,51,48,-3
3,0,0,1,3,12,88,76
1,0,3,0,3,84,324,240
3,1,0,1,3,71,23,-48
3,0,6,0,3,76,82,6
2,0,2,0,5,210,20,-190
2,0,2,0,5,78,161,83
3,1,0,0,3,74,147,73
3,0,0,1,3,9,46,37
3,0,6,0,3,67,54,-13
3,1,4,0,3,195,18,-177
1,0,3,0,3,98,284,186
1,0,6,1,3,47,25,-22
1,0,1,1,3,186,37,-149
1,0,0,0,3,98,350,252
3,0,4,0,3,134,53,-81
3,0,0,4,3,47,35,-12
1,0,3,0,3,93,79,-14
2,0,2,0,5,14,215,201
3,0,1,1,3,11,63,52
3,1,1,0,3,58,19,-39
3,0,6,3,3,6,10,4
1,0,2,2,5,77,92,15
3,1,3,6,3,20,103,83
3,1,6,0,3,54,17,-37
3,0,2,0,5,29,58,29
0,1,5,0,3,36,34,-2
3,0,4,2,3,86,115,29
1,0,0,0,3,59,36,-23
1,0,2,1,5,9,141,132
3,1,1,0,3,36,38,2
1,0,2,2,5,81,34,-47
3,1,0,0,3,466,27,-439
3,0,0,0,3,10,96,86
3,1,0,0,3,119,122,3
1,0,0,0,3,71,80,9
3,1,1,1,3,59,4,-55
1,0,3,4,3,37,24,-13
3,0,5,1,3,132,26,-106
3,1,1,0,3,83,145,62
3,1,6,0,3,24,52,28
1,0,0,1,3,9,96,87
3,0,6,0,3,31,111,80
1,0,0,0,3,45,47,2
2,0,2,0,5,12,89,77
3,0,6,0,3,219,46,-173
3,0,1,0,3,29,101,72
3,0,5,0,3,19,150,131
2,0,0,1,3,21,49,28
2,0,0,0,3,319,36,-283
0,1,3,7,3,27,6,-21
3,0,0,6,3,12,48,36
3,0,6,3,3,31,20,-11
1,0,1,6,3,1,8,7
0,1,3,0,3,47,27,-20
3,0,0,0,3,160,302,142
1,0,0,1,3,21,69,48
3,1,0,4,3,90,38,-52
2,0,2,0,5,14,70,56
1,0,4,0,3,280,1249,969
3,0,4,0,3,40,26,-14
1,0,1,2,3,27,11,-16
3,0,2,1,5,104,30,-74
3,0,6,1,3,91,33,-58
1,0,6,0,3,15,35,20
3,0,1,0,3,425,25,-400
3,0,0,0,3,65,130,65
3,0,1,1,3,11,17,6
3,0,2,0,5,102,1,-101
1,0,0,0,3,42,135,93
3,0,6,1,3,16,144,128
3,1,3,1,3,362,50,-312
3,0,3,0,3,196,193,-3
1,0,2,0,5,52,70,18
1,0,1,0,3,60,50,-10
3,0,6,1,3,51,32,-19
3,0,1,0,3,14,27,13
3,0,6,6,3,12,1,-11
1,0,5,0,3,46,50,4
1,0,2,1,5,209,36,-173
3,0,3,1,3,64,77,13
1,0,2,0,5,96,87,-9
3,0,0,6,3,34,30,-4
1,0,2,0,5,8,69,61
3,0,2,0,5,14,120,106
0,1,3,7,3,38,37,-1
1,0,0,0,3,97,104,7
1,0,6,2,3,16,22,6
1,0,0,0,3,67,71,4
3,0,1,0,3,125,35,-90
2,0,0,6,3,42,31,-11
1,0,3,4,3,214,56,-158
3,0,0,4,3,36,42,6
3,1,6,2,3,24,19,-5
1,0,6,1,3,19,32,13
3,1,0,1,3,47,88,41
3,1,0,4,3,32,13,-19
1,0,5,0,3,48,18,-30
3,0,5,1,3,64,15,-49
1,0,3,1,3,494,20,-474
1,0,0,0,3,352,57,-295
3,0,0,1,3,78,71,-7
3,0,0,1,3,84,6,-78
1,0,0,1,3,5,65,60
3,0,2,0,5,63,80,17
3,1,0,1,3,84,170,86
3,0,0,1,3,55,784,729
3,0,3,0,3,86,15,-71
1,0,0,6,3,57,94,37
3,0,5,0,3,68,43,-25
3,0,3,0,3,51,48,-3
3,0,0,4,3,85,13,-72
3,0,5,0,3,36,16,-20
1,0,5,2,3,10,7,-3
3,0,1,4,3,45,200,155
3,0,3,0,3,153,414,261
3,0,5,4,3,9,14,5
3,1,3,4,3,220,33,-187
1,0,1,6,3,10,26,16
2,0,2,2,5,37,89,52
3,0,1,0,3,34,19,-15
1,0,3,1,3,36,103,67
3,1,6,1,3,61,19,-42
1,1,0,0,3,61,108,47
3,1,0,6,3,11,27,16
3,1,0,1,3,140,181,41
3,0,2,0,5,153,56,-97
1,0,0,0,3,212,155,-57
3,0,5,2,3,17,8,-9
3,0,6,1,3,52,32,-20
3,0,2,0,5,140,186,46
1,0,6,2,3,34,6,-28
3,0,4,2,3,25,14,-11
3,1,4,6,3,6,97,91
1,0,0,1,3,172,18,-154
1,0,0,0,3,74,426,352
1,0,1,0,3,76,98,22
1,0,5,7,3,2,1,-1
1,0,6,0,3,31,36,5
1,0,5,1,3,101,4,-97
2,0,0,0,3,53,78,25
0,1,5,4,3,20,63,43
3,1,0,1,3,148,10,-138
1,0,2,0,5,26,102,76
3,0,3,1,3,193,15,-178
1,0,3,4,3,78,54,-24
3,0,2,2,5,86,31,-55
3,0,0,0,3,25,15,-10
3,0,2,0,5,54,81,27
1,0,6,6,3,2,20,18
3,0,1,0,3,89,17,-72
3,1,1,1,3,7,35,28
1,0,3,1,3,89,42,-47
3,0,2,0,5,68,81,13
1,0,6,0,3,21,30,9
1,0,0,0,3,89,60,-29
3,0,2,0,5,108,223,115
2,0,2,0,5,62,83,21
2,0,2,2,5,18,64,46
1,0,3,0,3,33,100,67
2,0,3,0,3,30,94,64
3,1,0,6,3,85,26,-59
3,0,3,0,3,87,217,130
1,0,4,0,3,109,162,53
3,0,4,0,3,16,46,30
3,1,1,4,3,56,7,-49
3,1,6,2,3,11,6,-5
3,0,2,0,5,100,210,110
3,0,6,2,3,28,15,-13
1,0,0,4,3,25,67,42
3,0,2,0,5,188,31,-157
3,0,1,0,3,35,7,-28
3,0,2,0,5,66,20,-46
3,0,3,1,3,6,51,45
3,0,5,0,3,89,72,-17
1,0,5,2,3,12,51,39
1,0,6,1,3,3,33,30
1,0,0,0,3,181,74,-107
1,0,0,0,3,60,38,-22
1,0,0,0,3,64,81,17
1,0,0,0,3,326,151,-175
3,0,6,2,3,4,68,64
3,1,3,0,3,58,53,-5
3,0,3,0,3,75,395,320
2,0,0,0,3,83,122,39
3,1,3,0,3,152,113,-39
3,0,7,6,3,1,3,2
1,0,0,0,3,129,119,-10
3,0,0,2,3,50,28,-22
1,0,3,4,3,47,31,-16
3,1,7,5,3,9,7,-2
1,0,2,1,5,190,72,-118
1,0,3,4,3,109,65,-44
3,0,5,0,3,1,24,23
3,0,1,4,3,13,50,37
3,0,0,4,3,37,6,-31
1,1,0,1,3,92,93,1
2,0,0,0,3,114,122,8
1,0,0,1,3,43,93,50
1,0,6,2,3,8,10,2
3,0,0,2,3,52,22,-30
1,0,4,0,3,28,48,20
1,0,3,1,3,239,26,-213
3,0,2,0,5,728,75,-653
2,0,0,0,3,151,11,-140
3,0,0,1,3,146,155,9
3,0,3,7,3,7,6,-1
3,0,0,1,3,157,39,-118
1,0,0,0,3,42,59,17
3,1,0,0,3,58,156,98
3,1,0,4,3,12,29,17
2,0,0,1,3,19,83,64
3,0,6,1,3,43,26,-17
1,0,3,0,3,237,171,-66
3,0,2,1,5,42,16,-26
3,1,1,6,3,24,7,-17
3,0,2,0,5,22,93,71
3,0,6,0,3,24,29,5
0,1,3,0,3,94,38,-56
3,0,1,1,3,65,26,-39
3,0,1,0,3,65,44,-21
3,0,2,4,5,57,4,-53
2,0,2,0,5,137,68,-69
3,0,3,0,3,46,138,92
1,0,3,0,3,129,79,-50
1,0,3,7,3,13,14,1
2,0,0,4,3,34,2,-32
3,0,3,1,3,115,37,-78
1,0,6,0,3,93,26,-67
3,0,0,4,3,15,47,32
1,0,3,6,3,83,2,-81
3,0,6,1,3,4,44,40
1,0,0,0,3,67,53,-14
1,0,0,0,3,77,23,-54
3,0,1,0,3,210,50,-160
3,1,0,1,3,9,204,195
1,0,6,1,3,38,13,-25
1,0,3,1,3,164,75,-89
3,1,6,1,3,180,63,-117
0,1,3,0,3,26,163,137
3,0,6,2,3,7,11,4
0,1,3,0,3,66,11,-55
3,0,0,0,3,53,116,63
3,1,7,6,3,7,1,-6
1,0,3,4,3,102,32,-70
3,1,1,6,3,10,7,-3
3,0,2,0,5,19,62,43
3,0,4,1,3,71,35,-36
2,0,2,0,5,108,96,-12
1,0,4,0,3,81,111,30
1,0,3,0,3,160,42,-118
3,0,4,1,3,8,34,26
1,0,1,7,3,12,39,27
1,0,3,1,3,35,111,76
3,0,1,0,3,120,9,-111
2,0,2,0,5,32,17,-15
3,1,0,0,3,31,68,37
1,0,0,6,3,38,6,-32
3,0,2,1,5,28,53,25
3,0,2,0,5,4,33,29
3,1,0,0,3,79,125,46
1,0,3,0,3,91,70,-21
1,0,2,1,5,155,107,-48
1,0,0,0,3,56,54,-2
1,0,3,0,3,55,112,57
3,0,2,1,5,73,100,27
1,0,4,0,3,86,95,9
3,0,0,1,3,521,9,-512
1,0,3,0,3,138,109,-29
3,0,2,0,5,96,32,-64
3,0,1,0,3,68,155,87
1,0,0,0,3,117,58,-59
1,0,2,0,5,1,58,57
3,0,5,0,3,29,74,45
1,0,5,2,3,29,41,12
3,1,0,0,3,126,36,-90
2,0,0,0,3,72,104,32
3,1,0,6,3,10,86,76
1,0,6,0,3,48,49,1
3,0,0,1,3,40,72,32
2,0,0,0,3,97,110,13
3,0,1,0,3,41,69,28
1,0,1,0,3,51,36,-15
1,0,3,1,3,425,316,-109
3,0,0,1,3,42,84,42
2,0,0,1,3,35,59,24
2,0,1,6,3,22,33,11
3,0,5,0,3,41,19,-22
3,0,3,4,3,11,21,10
3,1,3,0,3,71,55,-16
1,0,3,4,3,61,196,135
3,1,7,5,3,7,5,-2
3,0,0,1,3,23,191,168
1,0,1,1,3,6,106,100
3,0,2,3,5,39,14,-25
3,0,2,0,5,186,19,-167
1,0,0,6,3,48,46,-2
3,0,2,0,5,98,41,-57
1,0,2,0,5,132,66,-66
1,0,2,0,5,46,103,57
2,0,2,0,5,54,110,56
1,0,0,0,3,160,37,-123
3,0,2,1,5,53,58,5
3,0,2,0,5,95,6,-89
3,0,2,1,5,25,63,38
3,0,6,0,3,77,58,-19
2,0,0,2,3,17,30,13
1,0,2,1,5,164,2,-162
3,0,4,0,3,93,103,10
3,1,3,1,3,35,152,117
3,1,1,7,3,5,21,16
3,0,5,2,3,42,38,-4
3,1,0,7,3,8,70,62
3,0,6,0,3,55,42,-13
1,0,6,1,3,41,9,-32
3,0,6,0,3,144,45,-99
2,0,3,1,3,116,276,160
3,0,6,4,3,8,276,268
1,0,3,1,3,86,37,-49
0,1,5,0,3,60,41,-19
3,0,4,4,3,42,32,-10
3,0,2,0,5,61,33,-28
1,0,0,1,3,435,46,-389
3,1,0,0,3,79,43,-36
1,0,5,2,3,19,6,-13
3,0,6,3,3,17,60,43
2,0,2,1,5,59,48,-11
3,0,1,1,3,163,59,-104
3,1,0,1,3,7,76,69
3,0,2,0,5,9,78,69
1,0,2,2,5,15,26,11
1,0,1,0,3,81,150,69
3,1,5,0,3,57,130,73
1,0,0,1,3,21,105,84
1,0,2,1,5,46,10,-36
2,0,0,0,3,265,72,-193
3,0,2,0,5,110,68,-42
2,0,2,0,5,12,23,11
2,0,2,1,5,22,58,36
3,0,0,0,3,66,43,-23
1,0,5,0,3,17,19,2
3,1,3,0,3,20,272,252
3,1,4,7,3,72,46,-26
3,0,6,4,3,13,20,7
1,0,0,0,3,66,765,699
2,0,2,1,5,40,6,-34
3,1,0,1,3,10,260,250
3,1,4,1,3,95,3,-92
3,0,2,0,5,141,209,68
2,0,3,1,3,43,97,54
3,0,6,4,3,38,39,1
2,0,1,1,3,24,41,17
2,0,1,4,3,23,51,28
3,0,1,0,3,155,149,-6
3,0,1,1,3,143,45,-98
3,1,6,0,3,37,25,-12
1,0,3,0,3,60,495,435
1,0,2,0,5,242,57,-185
3,0,0,1,3,44,12,-32
3,0,6,0,3,166,141,-25
1,0,6,2,3,1,40,39
1,0,2,1,5,89,24,-65
3,0,3,6,3,79,30,-49
1,0,2,0,5,264,111,-153
1,0,5,0,3,41,54,13
3,0,1,4,3,17,6,-11
2,0,2,1,5,195,7,-188
3,1,3,4,3,84,3,-81
1,0,2,0,5,79,19,-60
2,0,2,1,5,84,72,-12
3,0,0,0,3,94,99,5
3,1,0,1,3,48,17,-31
1,0,1,0,3,37,54,17
3,0,0,0,3,57,47,-10
0,1,3,0,3,29,108,79
3,0,2,1,5,161,7,-154
1,1,0,1,3,61,30,-31
2,0,2,2,5,70,10,-60
3,0,5,0,3,63,46,-17
3,0,6,1,3,29,58,29
1,0,1,1,3,26,42,16
1,0,6,1,3,18,77,59
3,1,0,4,3,49,13,-36
1,0,0,1,3,16,100,84
0,1,3,1,3,49,1,-48
1,0,5,0,3,59,8,-51
3,1,0,6,3,25,12,-13
3,0,6,4,3,1,6,5
2,0,2,0,5,1065,27,-1038
3,1,0,1,3,28,132,104
3,0,2,2,5,33,6,-27
3,1,0,1,3,70,54,-16
1,0,2,2,5,10,75,65
1,0,2,1,5,49,19,-30
3,1,1,7,3,1,4,3
1,0,1,1,3,9,94,85
3,0,0,1,3,38,157,119
3,0,2,1,5,12,43,31
1,0,0,0,3,613,394,-219
3,0,2,0,5,14,37,23
3,0,6,1,3,57,19,-38
1,0,1,0,3,29,50,21
1,0,3,6,3,60,51,-9
3,0,0,0,3,369,495,126
3,0,0,0,3,51,107,56
3,0,0,4,3,46,85,39
3,0,3,1,3,99,49,-50
3,0,2,0,5,183,56,-127
3,0,0,4,3,82,63,-19
1,0,5,0,3,31,553,522
0,1,3,1,3,37,192,155
3,1,4,1,3,7,52,45
2,0,0,2,3,65,2,-63
3,0,6,0,3,248,65,-183
3,1,6,1,3,41,5,-36
3,0,1,0,3,63,53,-10
3,0,3,0,3,66,93,27
3,0,6,1,3,39,33,-6
3,1,1,1,3,35,68,33
2,0,2,0,5,50,1,-49
1,0,0,4,3,25,94,69
3,0,2,0,5,98,22,-76
2,0,0,0,3,46,95,49
1,0,3,4,3,103,352,249
1,1,0,0,3,114,81,-33
1,0,0,6,3,168,5,-163
3,1,6,1,3,55,1,-54
3,0,6,0,3,94,69,-25
3,0,6,4,3,26,3,-23
3,1,1,4,3,67,25,-42
3,0,3,0,3,124,123,-1
1,0,0,1,3,62,106,44
1,0,6,6,3,2,12,10
3,0,0,0,3,81,63,-18
3,0,5,1,3,4,35,31
3,1,4,4,3,90,12,-78
3,1,4,0,3,89,78,-11
1,0,1,0,3,349,47,-302
3,1,1,0,3,317,28,-289
3,1,0,1,3,121,156,35
3,1,6,1,3,11,35,24
1,0,0,0,3,313,205,-108
3,1,0,1,3,42,7,-35
3,0,6,0,3,10,33,23
3,1,3,1,3,79,122,43
2,0,0,0,3,59,41,-18
3,0,0,1,3,30,88,58
3,0,2,0,5,13,89,76
1,0,4,0,3,192,113,-79
3,0,1,0,3,86,69,-17
3,0,1,0,3,52,6,-46
3,0,3,0,3,293,138,-155
3,0,3,1,3,55,17,-38
2,0,2,1,5,9,59,50
3,0,3,1,3,1121,35,-1086
2,0,0,1,3,40,197,157
3,0,0,4,3,34,13,-21
2,0,0,0,3,93,54,-39
1,0,0,1,3,47,50,3
1,0,2,0,5,7,71,64
3,0,6,0,3,52,298,246
3,0,3,1,3,114,127,13
1,0,3,0,3,91,80,-11
1,0,3,1,3,113,34,-79
1,0,2,1,5,29,112,83
3,0,2,6,5,3,2,-1
3,0,1,0,3,9,70,61
1,0,2,1,5,145,15,-130
1,0,0,1,3,97,103,6
3,1,0,0,3,32,93,61
3,0,2,0,5,129,70,-59
0,1,3,4,3,141,36,-105
3,0,2,0,5,51,21,-30
3,0,0,1,3,99,373,274
3,0,2,1,5,2,44,42
3,0,3,0,3,30,59,29
3,0,2,0,5,5,76,71
1,0,2,1,5,130,12,-118
1,0,3,0,3,104,134,30
1,0,3,1,3,3,96,93
3,0,5,1,3,7,121,114
3,0,0,4,3,80,6,-74
3,1,3,7,3,2,1,-1
1,0,0,6,3,28,41,13
1,0,0,0,3,127,47,-80
0,1,3,4,3,40,4,-36
3,0,6,1,3,84,19,-65
3,0,0,1,3,12,74,62
1,0,0,0,3,91,46,-45
3,0,0,4,3,64,138,74
1,0,2,0,5,118,15,-103
3,0,0,0,3,94,53,-41
3,0,1,0,3,52,50,-2
2,0,3,1,3,35,99,64
2,0,0,0,3,75,29,-46
1,0,3,6,3,36,2,-34
3,0,3,4,3,155,21,-134
3,0,3,5,3,99,67,-32
3,0,2,2,5,18,22,4
3,0,2,2,5,46,31,-15
3,0,3,0,3,83,106,23
3,1,0,4,3,9,64,55
1,0,0,1,3,57,28,-29
3,0,2,1,5,78,14,-64
3,0,3,0,3,124,340,216
2,0,2,1,5,74,3,-71
1,0,0,6,3,114,87,-27
1,0,0,4,3,49,246,197
3,0,0,0,3,70,104,34
3,1,0,0,3,35,71,36
1,0,1,2,3,9,27,18
3,0,2,0,5,106,42,-64
3,0,6,0,3,20,131,111
2,0,3,0,3,1343,10,-1333
2,0,0,1,3,34,44,10
1,0,0,4,3,67,68,1
3,1,1,0,3,10,82,72
1,0,0,0,3,187,54,-133
1,0,0,1,3,25,270,245
3,0,2,0,5,84,91,7
1,0,0,0,3,344,271,-73
1,0,0,0,3,70,79,9
3,0,5,0,3,82,96,14
3,0,0,0,3,55,32,-23
3,0,0,4,3,25,74,49
3,1,3,0,3,81,137,56
3,0,0,4,3,67,53,-14
3,0,0,0,3,105,32,-73
3,0,2,0,5,55,132,77
3,0,3,0,3,144,5,-139
1,0,6,1,3,24,6,-18
3,0,3,0,3,74,27,-47
1,0,0,4,3,93,105,12
1,0,0,0,3,73,168,95
3,1,3,0,3,86,68,-18
3,0,0,0,3,48,194,146
2,0,3,0,3,83,-1,-84
3,0,2,3,5,23,1,-22
1,0,1,1,3,5,63,58
3,1,0,4,3,128,25,-103
1,0,0,6,3,64,45,-19
3,0,3,0,3,111,139,28
3,0,4,6,3,31,121,90
1,0,6,4,3,5,35,30
1,0,2,1,5,7,77,70
2,0,2,2,5,116,11,-105
3,0,3,4,3,61,164,103
3,1,0,0,3,58,51,-7
3,0,1,0,3,45,16,-29
1,0,4,1,3,17,140,123
3,0,6,1,3,14,50,36
2,0,1,0,3,86,50,-36
1,0,5,4,3,16,6,-10
1,0,6,0,3,38,44,6
1,0,3,0,3,613,66,-547
3,1,3,7,3,9,18,9
0,1,3,0,3,56,95,39
3,0,0,0,3,96,43,-53
3,1,3,0,3,66,57,-9
3,0,6,1,3,66,10,-56
3,0,4,0,3,132,86,-46
0,1,3,4,3,30,5,-25
1,0,3,0,3,105,290,185
1,0,0,1,3,21,45,24
1,0,0,0,3,88,57,-31
1,0,1,4,3,86,2,-84
3,0,3,1,3,21,145,124
1,0,0,4,3,65,92,27
3,0,0,0,3,95,85,-10
1,0,1,1,3,33,78,45
2,0,0,0,3,339,67,-272
3,0,5,0,3,15,35,20
1,0,3,0,3,50,57,7
1,0,0,1,3,76,450,374
3,1,0,4,3,46,33,-13
2,0,3,4,3,24,67,43
1,0,1,1,3,12,78,66
1,0,0,0,3,210,232,22
3,0,0,0,3,57,115,58
3,1,1,0,3,61,16,-45
3,0,5,0,3,14,31,17
3,0,0,1,3,45,121,76
3,0,6,0,3,43,73,30
3,0,2,0,5,137,45,-92
3,0,1,1,3,432,30,-402
3,1,1,6,3,32,18,-14
2,0,2,0,5,29,108,79
3,0,3,1,3,18,114,96
1,0,0,1,3,61,70,9
3,0,6,1,3,35,16,-19
3,0,3,0,3,139,96,-43
1,0,6,1,3,34,11,-23
3,0,1,0,3,120,205,85
3,1,4,0,3,31,56,25
2,0,2,0,5,102,83,-19
3,0,3,5,3,64,83,19
1,0,3,4,3,51,133,82
3,0,1,1,3,139,32,-107
1,1,0,0,3,63,38,-25
3,0,3,0,3,86,102,16
1,0,1,4,3,28,5,-23
1,0,5,0,3,70,125,55
1,0,3,1,3,164,254,90
1,0,0,6,3,61,60,-1
1,0,5,1,3,24,18,-6
2,0,0,4,3,9,502,493
1,0,2,3,5,14,46,32
3,0,6,1,3,31,98,67
1,0,0,4,3,67,35,-32
3,0,6,1,3,44,95,51
3,0,0,0,3,125,324,199
3,1,6,1,3,14,105,91
2,0,0,1,3,144,161,17
1,0,0,4,3,14,2520,2506
1,0,2,0,5,61,17,-44
3,0,0,6,3,62,13,-49
3,0,3,0,3,31,117,86
1,0,0,1,3,50,95,45
3,0,6,0,3,46,48,2
1,0,0,0,3,101,153,52
1,0,0,4,3,5,51,46
1,0,2,4,5,10,37,27
3,0,3,4,3,92,409,317
0,1,5,0,3,33,44,11
3,1,1,4,3,37,48,11
3,1,0,0,3,182,85,-97
3,0,0,7,3,42,35,-7
3,1,0,1,3,334,30,-304
1,0,0,4,3,8,71,63
1,0,0,1,3,111,23,-88
3,0,2,0,5,188,4,-184
2,0,2,3,5,13,4,-9
3,0,0,0,3,98,93,-5
1,1,0,0,3,103,227,124
3,0,0,1,3,52,3,-49
